zone,potential,org_hour,dst_hour,z
533934285,2.97166246076964,7,8,1.0295530531833348
533934405,-0.03460551435296377,7,8,-0.011989320264134611
533934425,-0.473823386018944,7,8,-0.16415939568692672
533934445,0.5167092346141828,7,8,0.17901749513209417
533934605,-0.7672528701154762,7,8,-0.26582007392134277
533934625,-0.07567196418691147,7,8,-0.026217076400001687
533934645,-0.556073478706262,7,8,-0.1926555102923886
533934665,0.4229746166743267,7,8,0.146542487165019
533934685,0.1898214796352966,7,8,0.0657649670843446
533934825,0.5445353646688593,7,8,0.18865805072488817
533934865,-0.21714843610334844,7,8,-0.07523258052877468
533934885,-0.6501437185018606,7,8,-0.22524679677724846
533935005,0.5894852977951559,7,8,0.20423126655996643
533935025,2.791471274564669,7,8,0.9671245679959534
533935045,1.0793604840370725,7,8,0.3739519196732733
533935085,3.0842207554260983,7,8,1.0685496543971391
533935205,3.3456496926130996,7,8,1.1591235213906477
533935245,2.6378907517672983,7,8,0.9139155315582909
533935265,0.2037833268542837,7,8,0.07060214580909939
533935285,5.723592826784293,7,8,1.982978399393255
533935405,2.190805999030322,7,8,0.7590199206708901
533935425,2.063461678246345,7,8,0.7149005982379023
533935445,1.8605502910389577,7,8,0.6446005419620204
533935465,4.1891366737568845,7,8,1.4513554313808772
533935485,9.494982834890275,7,8,3.28960260347093
533935605,1.1084485470894827,7,8,0.3840296806983401
533935625,1.9002220722021552,7,8,0.6583451054718387
533935645,3.2609374545231096,7,8,1.1297743794477384
533935665,5.234126297701842,7,8,1.813399328384843
533935805,1.143307788463023,7,8,0.39610690644708413
533935825,2.5905522641451566,7,8,0.8975147844654212
533935845,6.212068033853907,7,8,2.1522140200204487
533935885,6.567463740858212,7,8,2.2753433256077886
533936805,10.069657165875004,7,8,3.4887025079392804
533936825,3.1509773745763936,7,8,1.0916779477257774
533936845,1.7897142174283087,7,8,0.6200588933649335
533936885,-1.277981214969125,7,8,-0.44276544834827586
533937605,3.279144648904541,7,8,1.136082388117219
533937625,0.7455762290970416,7,8,0.25831005142117347
533937805,-2.8723057112015633,7,8,-0.9951302187522358
533937825,1.1648510060008381,7,8,0.4035707034577668
533942665,-0.5268948738126151,7,8,-0.18254638041896953
533942685,-0.6181732492095717,7,8,-0.2141704061352725
533943005,-0.9104316878558811,7,8,-0.3154253675581026
533943025,-0.40513933092558885,7,8,-0.14036332881866542
533943045,-0.16612370426450918,7,8,-0.05755470858132198
533943065,-0.2876704853614651,7,8,-0.09966543321273498
533943085,0.24758262984710644,7,8,0.08577671786055766
533943205,-0.7177404638422438,7,8,-0.24866615764652544
533943225,0.24937836713973738,7,8,0.08639886349006651
533943245,0.11417628064684093,7,8,0.039557163672831
533943265,-0.09963083066095324,7,8,-0.034517791725110644
533943405,-0.5269308060761762,7,8,-0.18255882940069118
533943425,-0.3988354446061191,7,8,-0.13817930371729176
533943445,-1.274300846421382,7,8,-0.4414903591599206
533943465,-0.7378707706923708,7,8,-0.2556404419579738
533943485,1.1057087392070737,7,8,0.38308045527058426
533943605,-0.5301773940775927,7,8,-0.1836836323126683
533943645,-0.8472046869023528,7,8,-0.29351993491402245
533943685,-1.6636845077958446,7,8,-0.5763950270756554
533943825,-0.8974028445626128,7,8,-0.3109114345091393
533943865,-1.4719696981507706,7,8,-0.5099741026886281
533943885,-0.39469554381525573,7,8,-0.13674500639874448
533944005,-0.5744929943399224,7,8,-0.19903707913109234
533944045,0.15611940935506974,7,8,0.05408865128008587
533944065,-0.3013625457304112,7,8,-0.1044091424136676
533944085,1.5295337767921908,7,8,0.5299175766535718
533944205,-1.0894052617378254,7,8,-0.3774320025181061
533944225,-0.7870798811851396,7,8,-0.27268927930780684
533944245,-0.4605892473484223,7,8,-0.15957433663181506
533944265,-0.24198543157168517,7,8,-0.08383752972939958
533944285,0.18921122462209228,7,8,0.06555354000594679
533944405,-0.02457739651994917,7,8,-0.008515009345932795
533944425,0.27084082048791913,7,8,0.09383467918755407
533944445,0.6320739182587141,7,8,0.21898638925911929
533944465,1.2470995072725333,7,8,0.43206626670625764
533944485,2.368340627860532,7,8,0.8205280231458171
533944625,-0.3066596824317287,7,8,-0.10624437213304778
533944645,-0.4988275945988596,7,8,-0.1728222770288466
533944665,0.3231186807535309,7,8,0.11194670616265426
533944685,0.3524874509456053,7,8,0.12212172012156089
533944805,-0.7659152424980356,7,8,-0.26535664356350813
533944825,-0.8705904859785041,7,8,-0.30162210706776965
533944865,-1.0910723157008662,7,8,-0.3780095649163017
533944885,-0.14730692665446599,7,8,-0.051035505577871065
533945005,1.6114803602370857,7,8,0.5583085383786741
533945025,3.2612453677354103,7,8,1.1298810581139815
533945045,5.526995508218171,7,8,1.9148658959546967
533945205,1.4849998012966714,7,8,0.5144884722222667
533945225,1.3000478397259152,7,8,0.45041058341718954
533945245,10.225674313671666,7,8,3.5427557299937824
533945265,12.531698693408158,7,8,4.341693857124821
533945405,-0.11935289825771456,7,8,-0.04135063871812845
533945425,0.9692054542077577,7,8,0.33578794621348146
533945445,3.390964006595454,7,8,1.17482297949847
533945465,4.946503844037389,7,8,1.7137505360863983
533945485,7.860382664922824,7,8,2.723284046790665
533945605,0.6155702677641406,7,8,0.2132685851748162
533945625,1.457505903060452,7,8,0.5049630206453468
533945645,1.0634303666742286,7,8,0.36843282011704814
533945665,11.235537417024762,7,8,3.8926298005115694
533945685,4.305501192920506,7,8,1.491670725452361
533945805,-0.029217987512782262,7,8,-0.010122774254740438
533945825,1.9579846856446292,7,8,0.6783573631944555
533945845,-0.13310179301618286,7,8,-0.0461140385871739
533945865,1.9081132509823227,7,8,0.6610790590461731
533945885,1.6296857703095369,7,8,0.5646159288619433
533946005,21.152647199779487,7,8,7.328481210413984
533946025,8.811430637674363,7,8,3.052781207722117
533946045,3.3036321762668863,7,8,1.144566261670706
533946065,1.3186120874895795,7,8,0.4568422957053282
533946085,-0.4674377695943528,7,8,-0.16194705462424328
533946225,8.917531319741922,7,8,3.089540524303179
533946245,4.446117476027352,7,8,1.5403882112069343
533946265,1.0134502793090823,7,8,0.35111687248690265
533946285,1.5920224959319715,7,8,0.5515672264469789
533946405,11.567342405459408,7,8,4.007585938166542
533946425,6.877786587736109,7,8,2.3828568264489767
533946445,2.492245096312105,7,8,0.8634555849000334
533946465,0.8987394669776823,7,8,0.3113745166076464
533946485,1.7285426788908533,7,8,0.5988655899192763
533946605,5.7220898586499125,7,8,1.9824576856675153
533946625,2.5806338069674237,7,8,0.8940784662411912
533946645,2.081572519762029,7,8,0.7211752247893185
533946665,1.950282047991641,7,8,0.675688731000224
533946685,0.9186009690726396,7,8,0.31825567164884666
533946805,3.013955957069794,7,8,1.0442059280708629
533946825,0.43374568042293893,7,8,0.15027419684430202
533946845,4.513310507691756,7,8,1.5636677026754287
533946865,0.5199793979685965,7,8,0.18015046588849457
533946885,0.663632202525013,7,8,0.22991997554239477
533947005,-1.490573062433497,7,8,-0.5164193671658737
533947025,-1.0636677232722278,7,8,-0.3685150539553085
533947085,1.020535210802017,7,8,0.35357149610127386
533947205,-1.6450776491822827,7,8,-0.5699485519632761
533947225,-1.798783768195551,7,8,-0.6232011020803194
533947245,1.2033671492996052,7,8,0.4169148882208715
533947285,1.7341118090883962,7,8,0.6007950536703414
533947405,0.8921567604822669,7,8,0.30909389232408985
533947425,1.3241671625836795,7,8,0.4587668899684035
533947445,0.257827998947985,7,8,0.08932629698606434
533947465,2.4441572475072113,7,8,0.846795216432319
533947485,1.2876770328147624,7,8,0.4461246316330087
533947605,0.3718547100723124,7,8,0.12883164126130228
533947625,1.1980251671833981,7,8,0.41506412149672367
533947645,0.5775709698206053,7,8,0.20010346506677487
533947665,0.17962542434394635,7,8,0.06223247306989418
533947685,-0.6794251455961282,7,8,-0.2353915501146314
533947805,0.22911595825681852,7,8,0.07937881151388906
533947825,0.6505237391075913,7,8,0.22537845754965033
533947845,-0.06913062638611356,7,8,-0.02395078458738081
533947865,0.034617381072395315,7,8,0.01199343157131815
533947885,-0.8957833683826599,7,8,-0.310350355763609
533952085,-0.5189161297036191,7,8,-0.17978208922963376
533952485,-0.622827321686175,7,8,-0.21578284179755916
533953025,-0.6099110296940125,7,8,-0.21130790292684556
533953045,-0.657875465818639,7,8,-0.22792551421623025
533953065,-0.7404197683271065,7,8,-0.2565235598531063
533953085,-0.6955722429075131,7,8,-0.24098582387770176
533953245,-0.6569675326109348,7,8,-0.2276109544644352
533953265,-0.41205199159142425,7,8,-0.1427582680111496
533953285,-0.8656304341567087,7,8,-0.29990366274090136
533953445,-0.779361766548943,7,8,-0.27001528500548716
533953465,-0.11853750073335778,7,8,-0.04106813859510229
533953485,-0.2753394538468492,7,8,-0.09539326189032823
533953625,-1.2257352826058012,7,8,-0.42466448301618404
533953645,-0.8884847383659413,7,8,-0.30782169481474
533953665,-0.7198722451712878,7,8,-0.24940472806123803
533953805,-0.9991354656182971,7,8,-0.34615740608193235
533953845,-0.7434549393607748,7,8,-0.2575751158914854
533954005,-0.6144059976773693,7,8,-0.2128652157348513
533954025,-0.22553260818061727,7,8,-0.07813733504733833
533954045,-1.4458506802652864,7,8,-0.5009249879371547
533954065,-1.1438334488886832,7,8,-0.39628902514438596
533954085,-1.0492332634578625,7,8,-0.363514135321675
533954205,0.15105426909103015,7,8,0.05233379833413817
533954225,-0.7379296884368047,7,8,-0.25566085441883346
533954245,-0.1338403437337501,7,8,-0.04636991460143871
533954265,-0.521322664775195,7,8,-0.1806158499824926
533954285,-0.08162787433641938,7,8,-0.028280542745813844
533954465,-0.23518791755264745,7,8,-0.08148248389066584
533954485,-0.8072744041426538,7,8,-0.2796858117346777
533954645,-0.9820765584311859,7,8,-0.34024722946856534
533954665,-0.10923372881160942,7,8,-0.03784478233758286
533954685,-0.09358266977253349,7,8,-0.03242236447150397
533954865,-1.304370440004953,7,8,-0.45190817823952406
533955005,-1.155448837458792,7,8,-0.40031325700925563
533955025,0.12368445282002138,7,8,0.042851335813954804
533955045,0.11766303319633531,7,8,0.040765173256832335
533955065,-0.23303564600758353,7,8,-0.08073681449861575
533955085,1.2914034690321166,7,8,0.44741568128475023
533955205,-1.1471794448745203,7,8,-0.3974482686414639
533955225,-0.19954094104749798,7,8,-0.06913234184656367
533955245,-1.0883622169440783,7,8,-0.37707063242100186
533955265,1.7556575023032193,7,8,0.6082597083964799
533955285,0.3857290552568915,7,8,0.13363850429984647
533955405,0.14878055958145175,7,8,0.05154605591771577
533955425,-0.629592840669781,7,8,-0.21812680273454166
533955445,0.704230566053655,7,8,0.24398555993394605
533955465,1.178457085851726,7,8,0.4082846241123723
533955485,0.3590131937938965,7,8,0.12438260895481265
533955625,0.05091514413923681,7,8,0.01763990452948161
533955645,-0.09247885318025828,7,8,-0.032039939563650525
533955665,-0.5613461166884866,7,8,-0.19448225226076266
533955685,-0.08837913449451795,7,8,-0.030619563613885507
533955825,0.076239385028118,7,8,0.026413663282669628
533955845,-0.9668245224577487,7,8,-0.3349630559088107
533955865,-0.8241958679432202,7,8,-0.2855483701342923
533955885,-0.4778343983948017,7,8,-0.1655490387208973
533956005,1.35175850665251,7,8,0.468326102329332
533956025,0.9233912712699381,7,8,0.31991530504194143
533956045,1.8278865018704464,7,8,0.6332839458442138
533956065,-0.1898008219078502,7,8,-0.06575781007151253
533956085,-0.6198573376217915,7,8,-0.21475387023643508
533956205,1.073885952006464,7,8,0.3720552301127089
533956225,-0.7353938399600424,7,8,-0.2547822921406046
533956245,-0.21481693397166612,7,8,-0.07442481545792094
533956265,-1.3462504423211679,7,8,-0.46641779527079924
533956285,0.6620907010401509,7,8,0.22938591167034406
533956405,0.7853422519458184,7,8,0.2720872656160565
533956425,-0.19618468753988916,7,8,-0.06796954455998322
533956445,-0.12396510105160985,7,8,-0.042948568338683595
533956465,0.4320932148384067,7,8,0.14970168869093828
533956485,-0.07611831272723313,7,8,-0.026371716944995842
533956605,0.7851664183751246,7,8,0.27202634685696125
533956625,0.39018036209434026,7,8,0.1351806904012802
533956645,-0.0403444557993371,7,8,-0.013977616299150569
533956665,0.3305137403957099,7,8,0.11450877582352227
533956685,0.4696645599503122,7,8,0.1627185415747442
533956805,0.5769023396642217,7,8,0.19987181351548228
533956825,-0.3181077721316101,7,8,-0.11021064214494443
533956845,-0.6186632705696455,7,8,-0.21434017743132286
533957005,0.2913963801984769,7,8,0.10095629529950509
533957025,0.5594649156309335,7,8,0.1938304971176318
533957045,-0.019271738950951356,7,8,-0.006676827512895059
533957085,-0.393480097878935,7,8,-0.13632390673105405
533957205,1.3315127474877033,7,8,0.4613118187633772
533957225,0.3160219098685153,7,8,0.1094879807088495
533957245,0.09579722178543637,7,8,0.03318961136324111
533957265,-0.031162905138184982,7,8,-0.01079660444435923
533957285,0.1908827412631795,7,8,0.066132648529878
533957405,0.5722993248809751,7,8,0.1982770671448894
533957425,0.7199440665718639,7,8,0.24942961108319064
533957445,-0.4956787465489927,7,8,-0.17173133680042266
533957465,-0.35680565819707333,7,8,-0.12361779294905015
533957485,-0.45594521202969296,7,8,-0.15796537841243144
533957605,0.14808445042965745,7,8,0.05130488407803346
533957625,-0.18465943780696303,7,8,-0.06397654191991846
533957645,-0.3466020692553964,7,8,-0.12008268884923579
533957665,-0.671454584128985,7,8,-0.2326300938582713
533957685,-0.351290301079219,7,8,-0.12170695925409115
533957805,0.027635477714072376,7,8,0.009574502768169135
533957825,-1.5531000292367751,7,8,-0.5380822681273562
533957845,-0.2574841702021753,7,8,-0.08920717513434201
533957865,-0.6414105958057179,7,8,-0.22222114589854478
533957885,-0.5094862187673561,7,8,-0.17651503123639115
533962065,-0.6219827175955834,7,8,-0.21549022285725913
533962085,-0.5678361077889829,7,8,-0.19673075465323092
533963005,-0.7474514894941153,7,8,-0.25895974838131247
533963025,-0.5830662372227184,7,8,-0.2020073385404934
533963045,-0.7281680026347512,7,8,-0.2522788507241347
533963225,-0.7423003339253902,7,8,-0.25717509483696954
533963245,-0.7260897678586513,7,8,-0.2515588318837677
533963425,-0.5926111629433604,7,8,-0.20531424420283767
533963445,-0.6359369196438585,7,8,-0.22032475285963965
533963665,-0.32817931896996777,7,8,-0.11369999934301077
533963685,-0.9963756278959579,7,8,-0.34520124117732576
533963865,-0.5824783998764245,7,8,-0.20180367821815134
533963885,0.45493672328784607,7,8,0.1576159804989818
533964025,-1.4127310873457233,7,8,-0.4894504754510717
533964045,-0.7898196301771017,7,8,-0.27363848433255916
533964065,-0.6745966908147856,7,8,-0.23371869849439675
533964205,-1.1531655983744933,7,8,-0.3995222130056314
533964225,-1.3807065547513182,7,8,-0.47835535420341835
533964285,-0.29830209496862814,7,8,-0.10334882803829437
533964405,-1.5997694542620249,7,8,-0.5542512138469222
533964425,-0.5684699972490856,7,8,-0.19695037004954363
533964485,-0.9512992251543122,7,8,-0.32958420906757413
533964605,-0.578805188531266,7,8,-0.2005310686922309
533964665,-0.5069277988161254,7,8,-0.17562864891441216
533964685,-0.4729728812761054,7,8,-0.16386473242476413
533964865,-0.594360088749126,7,8,-0.205920171668318
533964885,2.7302472075792994,7,8,0.9459130657054937
533965005,-0.04012560810126775,7,8,-0.013901794997537771
533965025,-0.04762387469273133,7,8,-0.016499621421210576
533965045,-0.15027153727204068,7,8,-0.05206261547111017
533965065,-0.6691784253065662,7,8,-0.2318415028604416
533965085,-0.11243231414711063,7,8,-0.03895295439329467
533965205,-0.46944316751320914,7,8,-0.1626418386306581
533965225,0.14458794554237508,7,8,0.05009349572902168
533965245,-0.545993041849187,7,8,-0.1891630730857297
533965265,-0.26626897941049554,7,8,-0.09225073316337763
533965285,0.22378138929658942,7,8,0.07753061312900301
533965405,-0.052491049749009644,7,8,-0.018185887949028576
533965425,-0.4982662429341267,7,8,-0.1726277928544274
533965445,-0.7983982513739536,7,8,-0.27661060709613666
533965485,-0.25001352601482507,7,8,-0.0866189186839978
533965605,1.5869816451833065,7,8,0.5498207887719593
533965625,-0.671176117052734,7,8,-0.2325336170099246
533965645,-0.4711014754272047,7,8,-0.16321637089955182
533965665,-0.011964664842700312,7,8,-0.004145241049997
533965685,-0.2645237981320112,7,8,-0.09164610301532354
533965805,0.14041316467755172,7,8,0.048647113967131714
533965825,-0.6606530260586285,7,8,-0.22888781920989407
533966005,0.10646980518534299,7,8,0.0368872018432453
533966025,-0.17996253395159822,7,8,-0.06234926702963802
533966045,-0.07521722756520122,7,8,-0.02605952974608097
533966065,0.3101926452358823,7,8,0.10746839158001333
533966205,-0.17040520947658955,7,8,-0.0590380657329199
533966225,0.13072277412266642,7,8,0.045289811004891115
533966245,-0.21889174622401386,7,8,-0.07583656240123528
533966285,-0.43572911616394316,7,8,-0.15096137190200187
533966405,-0.20399446834325774,7,8,-0.07067529724116703
533966425,-0.11770517232743583,7,8,-0.0407797726508267
533966445,-0.19386940132791564,7,8,-0.06716739760688907
533966465,-0.08097917271666422,7,8,-0.028055795574141146
533966605,-0.06469342533760436,7,8,-0.02241348553427847
533966625,-0.7843402262816035,7,8,-0.27174010688064165
533966665,-0.7711857950953223,7,8,-0.2671826630358187
533966685,-0.7534477164684144,7,8,-0.26103718277046944
533966825,-1.4298914943768746,7,8,-0.4953958173888013
533967005,-0.3115503206792405,7,8,-0.10793876764606876
533967025,-0.4068238123261225,7,8,-0.1409469290733528
533967045,-0.18572696155359347,7,8,-0.0643463929198885
533967065,-0.9400532117881104,7,8,-0.3256879498018717
533967205,-0.15375249506812683,7,8,-0.05326861742263553
533967225,-0.3609343611231144,7,8,-0.12504821068972843
533967245,-0.3243907016869585,7,8,-0.11238740663015766
533967265,-0.2616090752621125,7,8,-0.09063627707798935
533967285,-0.5920186565009686,7,8,-0.20510896623979566
533967425,0.14315881765093552,7,8,0.04959836446716229
533967445,-0.4855754230121987,7,8,-0.1682309703449702
533967465,-0.5708457860716556,7,8,-0.1977734785513626
533967485,-0.3007923377334385,7,8,-0.10421158990156944
533967625,-0.567484397266961,7,8,-0.19660890210551912
533967665,-0.784896729388906,7,8,-0.27193291123873853
533967685,-0.512414446381805,7,8,-0.17752953598606275
533967825,-1.0375487008581032,7,8,-0.3594659376348562
533967845,1.1434772698241193,7,8,0.39616562443914344
533972285,-0.7842684771882269,7,8,-0.2717152489100194
533973025,-0.7519122475891302,7,8,-0.26050520893642726
533973045,-0.9994628336819233,7,8,-0.3462708250162395
533973065,-0.46836509438574625,7,8,-0.16226833272459135
533973085,-0.28780067850438273,7,8,-0.09971053952933853
533973205,-0.7052536394369939,7,8,-0.2443400107975123
533973225,-0.7061262421790615,7,8,-0.24464233006464708
533973245,-0.7444575908109647,7,8,-0.257922491434788
533973405,-0.9258581062658156,7,8,-0.3207699571214536
533973425,-1.002130914002815,7,8,-0.34719519993323494
533973485,-0.5737918995695532,7,8,-0.19879417998930438
533973605,-0.8079986338442466,7,8,-0.2799367261337134
533973625,-0.5952507675070222,7,8,-0.20622875349640357
533973865,-0.6411652652296471,7,8,-0.22213614942032178
533974045,-0.6007778906641605,7,8,-0.20814366361721126
533974065,0.3108840979181786,7,8,0.10770795015356867
533974085,-0.7371684512011167,7,8,-0.2553971185031479
533974265,-0.5604373133222347,7,8,-0.19416739103650854
533974285,-1.0876399377726131,7,8,-0.3768203937966461
533974445,-0.8186312056090843,7,8,-0.2836204543054669
533974465,-0.706569583050932,7,8,-0.24479592858206317
533974645,-0.6685707277363995,7,8,-0.23163096182590728
533974665,-1.312603903405493,7,8,-0.45476071869262247
533974685,-0.36066383050352036,7,8,-0.12495448348179025
533974845,-1.175707060301149,7,8,-0.4073318587026712
533974865,-0.8282098969585432,7,8,-0.286939058303911
533974885,-0.646179134864532,7,8,-0.2238732393014929
533975005,0.025294822312754484,7,8,0.008763566483617903
533975025,-0.6587891353510695,7,8,-0.22824206135747954
533975205,-1.3469244868579566,7,8,-0.46665132267170484
533975225,-0.9639911051042629,7,8,-0.33398139883108574
533975245,-0.16846228725579548,7,8,-0.05836492686505595
533975265,-0.5244047541668668,7,8,-0.18168366121114674
533975405,-0.9885588927030331,7,8,-0.3424930790996862
533975425,-0.6245781811434763,7,8,-0.2163894391900142
533975445,-0.7923860899373727,7,8,-0.2745276521020961
533975465,-1.4838212877537276,7,8,-0.5140801680382034
533975605,-0.703211466659019,7,8,-0.24363248588630573
533975625,-0.4140923804973726,7,8,-0.14346517488753036
533975665,-0.632919421612506,7,8,-0.21927931975538695
533975685,-1.4467301866319258,7,8,-0.5012296990128645
533975805,-0.8334298434360148,7,8,-0.28874754493531074
533975825,-0.9055387662300851,7,8,-0.3137301809528512
533975885,-0.8685215446174672,7,8,-0.3009053079954547
533976005,-0.5118552547356547,7,8,-0.17733580016505043
533976025,-1.1351152819220975,7,8,-0.3932685557818307
533976045,-0.9099421236106411,7,8,-0.3152557546326542
533976065,-0.3222343743700171,7,8,-0.1116403320878341
533976205,-1.4714485014419396,7,8,-0.5097935304769553
533976225,-0.8210482069731546,7,8,-0.28445784117789197
533976285,-0.3802926146654313,7,8,-0.13175501178234902
533976405,-1.5535634320665748,7,8,-0.5382428172491264
533976425,-0.3546031486523269,7,8,-0.12285471825386023
533976465,-0.7214495871014299,7,8,-0.24995120910393065
533976485,-1.282667563880869,7,8,-0.44438906640519305
533976605,-1.647081929295551,7,8,-0.5706429486981985
533976625,-0.528642452661142,7,8,-0.18315184122178002
533976645,-1.1707775176058548,7,8,-0.40562398447410775
