zone,potential,org_hour,dst_hour,z
533924245,0.21137812110278376,12,13,0.9455122885600851
533924265,0.07822947451266438,12,13,0.34992708371816456
533924285,-0.1597782709623966,12,13,-0.7147017763790665
533924405,-0.6228345451887899,12,13,-2.7859918195099187
533924425,-0.1204150887469333,12,13,-0.538626919116745
533924445,-0.4305151107667066,12,13,-1.925730655174068
533924465,-0.4980645798882804,12,13,-2.227885167698576
533924485,0.3009501289022686,12,13,1.346175487019641
533924605,-0.07736374621106046,12,13,-0.34605460749664146
533924625,0.7560877046795408,12,13,3.3820445194329034
533924645,-0.753100200451535,12,13,-3.3686811592849004
533924665,-0.07170876851057284,12,13,-0.3207594119510989
533924685,0.5404076155360021,12,13,2.4172891624497215
533924805,0.0744359708344331,12,13,0.3329584195737735
533924825,-0.33164315810026623,12,13,-1.4834680134572698
533924845,-1.294605173687979,12,13,-5.790878895930005
533924865,0.5936547276082783,12,13,2.6554680171581153
533924885,0.0060316930307160455,12,13,0.026980275213020318
533925005,1.366058541976963,12,13,6.110495880998164
533925025,-0.7939105261700632,12,13,-3.5512292123459126
533925045,0.6940841536795402,12,13,3.1046973696947537
533925065,0.26761906439602356,12,13,1.1970828045933493
533925205,-0.5217716323335678,12,13,-2.3339288267850247
533925225,0.32533143879805226,12,13,1.4552351569485145
533925245,0.39347204186493123,12,13,1.7600338618168425
533925265,-1.2346831848853683,12,13,-5.522842750693013
533925285,-0.549260876626044,12,13,-2.4568905512348693
533925405,-1.1280673014394496,12,13,-5.045940848888389
533925425,0.7719635623062074,12,13,3.4530585789728905
533925445,0.2781803967246116,12,13,1.244324541099235
533925465,-0.04616323829170432,12,13,-0.2064920856369514
533925485,0.03995934140291846,12,13,0.1787415279410846
533925605,-0.11323469336515146,12,13,-0.5065084007252718
533925625,-0.24104803533599684,12,13,-1.0782283348645447
533925645,0.320985983751085,12,13,1.4357975674531707
533925665,-0.46049294234422156,12,13,-2.0598240419117726
533925685,-0.499619269111245,12,13,-2.234839424636503
533925805,0.03272309326833156,12,13,0.14637317544260176
533925825,-0.11768107939037598,12,13,-0.5263974630586783
533925845,-0.0277605619527449,12,13,-0.12417535138790757
533925865,-0.47668591139424193,12,13,-2.1322565677814795
533925885,-0.6930032783321461,12,13,-3.0998625224644396
533926005,0.17309484864014946,12,13,0.7742679593415775
533926225,0.5086996039757617,12,13,2.2754565337008152
533926405,-5.350483347991153e-4,12,13,-0.0023933166445366406
533926605,0.23166033510676776,12,13,1.0362363544185726
533926625,0.36410731843455657,12,13,1.62868295989409
533926825,0.18588215235307393,12,13,0.8314666549068627
533932065,-0.4099231759803578,12,13,-1.8336211819507098
533932085,0.609663200416524,12,13,2.727075275668641
533932265,-0.18088808447202498,12,13,-0.8091277651163771
533932285,0.09125673511358823,12,13,0.40819912682360365
533932465,-0.029592835479545387,12,13,-0.13237126649281467
533932485,0.06523780962162784,12,13,0.29181426324628323
533932665,-0.11435741377746467,12,13,-0.511530424484974
533932685,0.14368442035428497,12,13,0.6427126157183923
533932865,-0.200724645919246,12,13,-0.8978583892380885
533932885,0.2969355397176682,12,13,1.3282178886279212
533933005,0.07624941152768794,12,13,0.3410700938147117
533933025,0.063495119399669675,12,13,0.2840190618724678
533933045,-0.12398188125387788,12,13,-0.5545814849368295
533933065,0.24619932969370584,12,13,1.101270512038765
533933085,-0.4286734199620614,12,13,-1.9174926157855288
533933205,-1.4250784765699904,12,13,-6.374497061141992
533933225,0.03887119990672494,12,13,0.1738741786100588
533933245,0.5372484652654749,12,13,2.4031580149751965
533933265,-0.17908106404611923,12,13,-0.8010448092765805
533933285,-0.22046377605230705,12,13,-0.9861531948164795
533933405,0.3329994310771641,12,13,1.4895347376745571
533933425,-0.2758439884214893,12,13,-1.233873588322425
533933445,-1.1052409550720044,12,13,-4.9438366628886765
533933465,-0.06161037636153921,12,13,-0.27558844618701617
533933485,0.07399834242789827,12,13,0.3310008705424788
533933605,0.21588582617797403,12,13,0.9656756362119672
533933625,-0.22612884846844428,12,13,-1.011493544882492
533933645,0.11766087000660252,12,13,0.5263070647686267
533933665,-0.08747885791019794,12,13,-0.39130036122837153
533933685,-0.16217294870438403,12,13,-0.7254133733048876
533933805,-0.8448125143883124,12,13,-3.778918128878067
533933825,-0.1893284758192203,12,13,-0.8468823524757226
533933845,0.07987744684684017,12,13,0.35729860393530466
533933865,0.6837952649865159,12,13,3.0586742967100573
533933885,0.2773052674047304,12,13,1.2404100133245057
533934005,0.05291971450991906,12,13,0.2367143776052845
533934025,0.1635038783905981,12,13,0.7313667348304776
533934045,0.02487711497580325,12,13,0.11127744816175456
533934065,-0.7596374078848213,12,13,-3.397922643355207
533934085,-0.15209238805224434,12,13,-0.6803221693408847
533934205,-0.5608033784865453,12,13,-2.5085211423901614
533934225,-0.055228112972056875,12,13,-0.24704003998442542
533934245,0.18373487023224555,12,13,0.8218616796064088
533934265,-0.02175025881301418,12,13,-0.09729075497396103
533934285,-0.23429154643907923,12,13,-1.0480059861832969
533934405,0.5527945583465742,12,13,2.4726970096951413
533934425,0.44008466532661694,12,13,1.9685360854865162
533934445,-1.274648683640848,12,13,-5.701611820995064
533934465,0.28050774496008446,12,13,1.2547349674239547
533934485,0.15446234943738057,12,13,0.6909232079032891
533934605,-0.08817307033652177,12,13,-0.39440563237249876
533934625,0.09362386385001731,12,13,0.41878749470775706
533934645,0.28812500658342344,12,13,1.2888076256180447
533934665,-0.4967103893176923,12,13,-2.2218277582615764
533934685,-0.8169172692320283,12,13,-3.6541403280817506
533934805,-0.07918137964845351,12,13,-0.35418503623821007
533934825,-1.254131973415049,12,13,-5.609838833620052
533934845,0.2822424935195659,12,13,1.2624946450670065
533934865,-0.18146421361284715,12,13,-0.8117048396953495
533934885,-0.2672335092427076,12,13,-1.1953581836464129
533935005,0.1526007894114324,12,13,0.6825962918003194
533935025,-0.02586512880259395,12,13,-0.11569691792345062
533935045,0.0848137987949833,12,13,0.3793793254559454
533935065,-0.2215672664848315,12,13,-0.9910892012433368
533935085,0.28219068994051255,12,13,1.2622629232580946
533935205,0.13391392838785865,12,13,0.5990083753204867
533935225,0.40929942283555276,12,13,1.8308310811570974
533935245,-1.7489394889116012,12,13,-7.823154875663883
533935265,0.15102382595689623,12,13,0.6755424003327674
533935285,-0.40752623396469967,12,13,-1.822899456736449
533935405,-0.9386811628617914,12,13,-4.1988005659967325
533935425,-0.8438496561753245,12,13,-3.774611182313439
533935445,-0.07703753001059532,12,13,-0.3445954147256111
533935465,0.45702345861492544,12,13,2.0443047465187854
533935485,1.3286170077034094,12,13,5.943016718190324
533935605,-0.28110325196555486,12,13,-1.2573987208373085
533935625,0.30089806637749683,12,13,1.3459426069245377
533935645,0.36223819784551925,12,13,1.620322224750285
533935665,1.0663962924224801,12,13,4.770081187683951
533935685,-0.7178858434053244,12,13,-3.2111643493746427
533935805,-0.024710533172641713,12,13,-0.11053231360800789
533935825,0.10953173950890338,12,13,0.48994477362523225
533935845,2.6573559119037453,12,13,11.886578689764372
533935865,1.6879260919119554,12,13,7.5502367688655525
533935885,1.951951664785192,12,13,8.73124558067334
533936005,-0.36889358467009603,12,13,-1.6500923352751031
533936205,0.5262114837997197,12,13,2.353788659480703
533936225,0.2069004742643391,12,13,0.9254833939540866
533936245,0.10747040675687514,12,13,0.4807242571513141
533936405,0.25842454465931797,12,13,1.1559549368977324
533936425,-0.08249303912431105,12,13,-0.36899837034116195
533936605,-0.31361657314621716,12,13,-1.4028335679153028
533936625,0.02178492531666132,12,13,0.09744582118908669
533936645,-0.358768620562557,12,13,-1.6048025108838033
533936665,0.22900561756188675,12,13,1.0243615773685841
533936685,-0.16860632880861304,12,13,-0.7541904289140094
533936805,-0.26586996696023746,12,13,-1.189258943207901
533936825,0.43797226916911625,12,13,1.9590871580629783
533936845,1.0585136692460893,12,13,4.734821544725246
533936885,-0.8223407522560715,12,13,-3.678400028278141
533937605,0.5863880477586515,12,13,2.622963541013618
533937625,-0.8506038029555703,12,13,-3.8048230545078923
533937645,0.39656862656007574,12,13,1.7738851481588314
533937805,-0.08631679203523568,12,13,-0.38610234187253256
533937825,0.05546258277170946,12,13,0.2480888433123722
533942065,-0.08180539017732213,12,13,-0.36592245819755237
533942085,-0.27890168716546804,12,13,-1.2475509345021694
533942265,-0.05034698077390021,12,13,-0.22520632109542424
533942285,0.04065379229863031,12,13,0.1818478657790382
533942485,-0.5261206790505571,12,13,-2.3533824821254266
533942665,0.03351213595960467,12,13,0.1499026304160163
533942685,0.16407789958627295,12,13,0.7339343803917731
533942865,-0.057438815712678504,12,13,-0.2569287011036848
533942885,0.08450564825300777,12,13,0.3780009419097002
533943005,-0.06413477761387731,12,13,-0.2868803073923749
533943025,-0.07265417187320644,12,13,-0.324988281487608
533943045,0.12069461610866361,12,13,0.5398772687467158
533943065,-0.1600862897521057,12,13,-0.716079570586234
533943085,-0.44080170201116303,12,13,-1.9717434514761922
533943205,0.27812053401133874,12,13,1.2440567700984768
533943225,0.09096146348912659,12,13,0.4068783517692364
533943245,-1.1101173398154218,12,13,-4.965649146009416
533943265,0.24604503001323585,12,13,1.1005803164629686
533943285,-0.07727697566799041,12,13,-0.345666475487852
533943405,-0.24975663531139547,12,13,-1.1171826421974669
533943425,-0.40809695323888745,12,13,-1.8254523325224925
533943445,0.3888205862228301,12,13,1.7392275056700766
533943465,0.3463954239117498,12,13,1.5494561513785075
533943485,-0.181729321132847,12,13,-0.812890688148547
533943605,0.5526196898714567,12,13,2.471914808153928
533943625,-0.09742186654304197,12,13,-0.43577628332743135
533943645,-0.14723693278673933,12,13,-0.6586033055524398
533943665,-0.10227133225920293,12,13,-0.457468355352953
533943685,0.1426936873981205,12,13,0.638280983060065
533943805,-0.48241072393829004,12,13,-2.157864140513514
533943825,-0.4537183712597394,12,13,-2.0295208100697835
533943845,-0.13184837792333992,12,13,-0.5897689926603777
533943865,-0.13014465961826416,12,13,-0.5821481159807588
533943885,-0.19587233385030733,12,13,-0.8761535852348443
533944005,-0.19901119412890111,12,13,-0.8901939738521716
533944025,0.21638914873504256,12,13,0.9679270407581659
533944045,-0.024351338221221375,12,13,-0.10892560408298789
533944065,0.12295952182033754,12,13,0.5500083843590847
533944085,-0.18906735450230672,12,13,-0.845714334647488
533944205,-0.3923947284194732,12,13,-1.7552149472764098
533944225,0.10009070064093095,12,13,0.4477142049179785
533944245,-0.6441993204936435,12,13,-2.8815582740118084
533944265,-0.44140001735917056,12,13,-1.9744197668442343
533944285,-0.06665550677444754,12,13,-0.29815574301937603
533944405,-0.4752610592273774,12,13,-2.1258830830228708
533944425,-0.7557213089354737,12,13,-3.3804056001507936
533944445,-0.29545472388583816,12,13,-1.3215940736427894
533944465,0.19863095666908037,12,13,0.8884931393998843
533944485,-0.7744946818181864,12,13,-3.4643804915242207
533944605,-0.6142689447710695,12,13,-2.747677161343798
533944625,-0.2821331739570224,12,13,-1.2620056493789684
533944645,0.552382132724886,12,13,2.4708521948610005
533944665,-0.6595477197637575,12,13,-2.9502129675245907
533944685,-0.1728626016045106,12,13,-0.7732290986258491
533944805,0.09406757170652602,12,13,0.42077223763512767
533944825,-0.3196740500372205,12,13,-1.4299291765252753
533944845,-0.16842683985623363,12,13,-0.7533875595855751
533944865,0.2176444437310795,12,13,0.9735420818907521
533944885,-0.5866043982020781,12,13,-2.623931294922244
533945005,-0.2792596298408817,12,13,-1.2491520424902525
533945025,0.3900931311218091,12,13,1.7449197070835996
533945045,0.673051506583047,12,13,3.010616552877331
533945065,1.148305177940204,12,13,5.1364665893292365
533945085,2.4029321452287085,12,13,10.74851957258631
533945205,-0.24923144107752782,12,13,-1.1148334037833298
533945225,-0.1665584997657853,12,13,-0.7450303156782486
533945245,0.4282562294534634,12,13,1.915626487207547
533945265,3.3220775528963955,12,13,14.859935046379743
533945285,1.4862121626705433,12,13,6.647953231305133
533945405,0.05965772945332215,12,13,0.2668540907234233
533945425,0.11750853736319689,12,13,0.5256256679166845
533945445,-0.4973028575931592,12,13,-2.224477919177538
533945465,1.7671036819005597,12,13,7.904404853633391
533945485,0.21909914911269335,12,13,0.9800491026144418
533945605,0.2243964945198883,12,13,1.0037445785374899
533945625,-0.7901014229876433,12,13,-3.5341907702943818
533945645,0.15158704708623827,12,13,0.6780617362800797
533945665,2.616211615093693,12,13,11.70253675564598
533945685,-0.9792144512013148,12,13,-4.380109407331986
533945805,-0.15540335219490486,12,13,-0.6951323931593899
533945825,-0.6625029337160812,12,13,-2.9634318905269743
533945845,-0.5865756339583199,12,13,-2.623802630016895
533945865,0.34344551220594777,12,13,1.5362609457751477
533945885,-0.37526671129514144,12,13,-1.6785998719543596
533946005,9.842481433463893,12,13,44.02625539820845
533946025,-0.7313150502034619,12,13,-3.271234331958505
533946045,-0.5900700374429904,12,13,-2.6394333935921686
533946065,-0.868814242224597,12,13,-3.886279896015957
533946085,0.345718279172032,12,13,1.54642722544617
533946205,3.1506590971236736,12,13,14.093165734714367
533946225,-0.9987240927524641,12,13,-4.467377690992452
533946245,0.25295120950677263,12,13,1.131472243896487
533946265,0.9068685200406222,12,13,4.056499912731099
533946285,0.555138508971725,12,13,2.4831816999189726
533946405,2.9940103782290057,12,13,13.39246271053486
533946425,0.13415357664593974,12,13,0.6000803423328035
533946445,0.2608974484227303,12,13,1.167016445461317
533946465,0.35165402263129864,12,13,1.5729783100768622
533946485,0.28110776678480043,12,13,1.2574189160072489
533946605,-0.3206377031432057,12,13,-1.434239678713792
533946625,0.7204399007635066,12,13,3.222588864860209
533946645,-0.2538246802496976,12,13,-1.135379352715624
533946665,-0.028209818358447936,12,13,-0.12618491344707644
533946685,0.2274995075233467,12,13,1.0176246192485388
533946805,0.22911965087606345,12,13,1.0248716580680282
533946825,-0.23418458274828602,12,13,-1.0475275285096877
533946845,0.18555118326601938,12,13,0.8299862020704434
533946865,-0.2565808172328321,12,13,-1.1477077875267245
533946885,0.39137444922847264,12,13,1.7506511518002257
533947005,0.052828092494570655,12,13,0.2363045445489464
533947025,0.2787440784123635,12,13,1.2468459371634308
533947045,0.1501468314153963,12,13,0.6716195292633198
533947085,0.29716762234443805,12,13,1.329256013928815
533947205,-0.13028985577505758,12,13,-0.5827975907219649
533947225,0.10376406580553221,12,13,0.4641454792872409
533947245,0.014192413409769289,12,13,0.06348387057871846
533947265,0.41064697457389043,12,13,1.8368587945335881
533947285,0.878649505664583,12,13,3.9302738647162965
533947405,-0.04639409802979133,12,13,-0.2075247408529039
533947425,0.400575250127451,12,13,1.7918071156681632
533947445,-0.49973187032100386,12,13,-2.2353430994112538
533947465,-0.17336999880878035,12,13,-0.7754987294150488
533947485,-0.7467030097026363,12,13,-3.3400659817358225
533947605,0.07377204995858466,12,13,0.3299886451076592
533947625,-0.20977033002279044,12,13,-0.9383205025055966
533947645,-0.21126261480295738,12,13,-0.9449956190707256
533947665,0.2406714559758979,12,13,1.0765438634030045
533947685,0.25955648178909574,12,13,1.1610181878174521
533947805,-0.3877060005721712,12,13,-1.7342418693901596
533947825,-0.18345428011548015,12,13,-0.8206065761829036
533947845,0.5425830591255684,12,13,2.427020106391663
533947865,0.009216997938653604,12,13,0.041228414602059706
533947885,0.06767693976081812,12,13,0.30272469952024494
533952065,-0.023442063283840797,12,13,-0.10485834006111219
533952085,-0.047432603701744847,12,13,-0.2121700649264107
533952265,-0.1106644035154909,12,13,-0.4950112759266575
533952285,0.0406394414921859,12,13,0.18178367340296284
533952465,0.03328777362125557,12,13,0.14889903862093173
533952485,-0.05750621704636272,12,13,-0.2572301929938165
533952665,-0.07623547106184281,12,13,-0.34100773692698816
533952685,-0.06429079796558745,12,13,-0.28757819967676923
533952865,-0.013417962298727715,12,13,-0.06001968498297859
533952885,0.10243685809054137,12,13,0.45820876645504865
533953005,0.008856118090530662,12,13,0.03961416839098652
533953025,-0.04854201325977414,12,13,-0.2171325481043771
533953045,0.09581539779885029,12,13,0.42859041219329286
533953065,0.08578231445454387,12,13,0.3837115782595935
533953085,0.1510093969708094,12,13,0.6754778582525115
533953245,-0.08370783485257993,12,13,-0.37443225480931847
533953265,0.30797494989931573,12,13,1.377598107974878
533953285,0.6081556701471335,12,13,2.7203319647353776
533953405,0.16840763587212104,12,13,0.7533016585335975
533953425,0.018069117878309116,12,13,0.08082469892460882
533953445,-0.03917663732106824,12,13,-0.17524042610597246
533953465,-1.010134933219775,12,13,-4.5184193495536755
533953485,0.19420966555458896,12,13,0.8687163287335599
533953605,-0.1616358068866105,12,13,-0.7230106923332018
533953625,-0.01318911557112179,12,13,-0.058996034133877946
533953645,-0.32602090547378493,12,13,-1.4583191999471792
533953665,-0.38443274782400616,12,13,-1.7196003318421547
533953685,0.0485590972263531,12,13,0.21720896613786836
533953805,0.44428882827014193,12,13,1.9873416634028744
533953825,-0.12423530333053745,12,13,-0.5557150634094923
533953845,-0.07955415259770604,12,13,-0.3558524813007464
533953865,0.1061665032898097,12,13,0.47489178619937966
533953885,0.0052364291036056665,12,13,0.023422992123320677
533954005,0.4201703448155941,12,13,1.8794576384681494
533954025,-0.44063884192826874,12,13,-1.971014964493296
533954045,0.2725112233125019,12,13,1.2189658469299298
533954065,-0.5685848599122644,12,13,-2.543328369707892
533954085,0.18055224516459922,12,13,0.8076255273705976
533954205,-1.0336493409882976,12,13,-4.623601292639165
533954225,0.5297359675041885,12,13,2.369553974433922
533954245,-0.06487733946783536,12,13,-0.29020184963274653
533954265,0.16324667883243038,12,13,0.730216259362198
533954285,0.0011118506559987251,12,13,0.004973402416512168
533954405,-0.17329307316196108,12,13,-0.7751546344633405
533954425,0.1778998563831372,12,13,0.7957611670771697
533954445,-0.5844714166206086,12,13,-2.6143902871489226
533954465,0.08958085561439766,12,13,0.4007027754871278
533954485,-0.21854766969607253,12,13,-0.9775822883453842
533954605,0.1698839503880577,12,13,0.7599053387504304
533954625,-0.05727773068412434,12,13,-0.2562081540896116
533954645,0.30659259385031257,12,13,1.371414711960764
533954665,0.12289201733619015,12,13,0.5497064310681705
533954685,0.13244525631131843,12,13,0.5924388803841654
533954805,0.012028400850443766,12,13,0.05380405860590924
533954825,0.0030633475912540398,12,13,0.013702613953377062
533954845,-0.4449836779141548,12,13,-1.9904497848758451
533954865,-0.17952410913736727,12,13,-0.8030265875986499
533954885,0.016863344519309598,12,13,0.07543117228048633
533955005,-0.08702739030025342,12,13,-0.3892809082648275
533955025,0.17017341806957698,12,13,0.7612001522750732
533955045,-0.15516116112524603,12,13,-0.6940490519349186
533955065,-0.48030761206137396,12,13,-2.1484567424655685
533955085,-0.03374553731643426,12,13,-0.15094665450847036
533955205,-0.7369697819761213,12,13,-3.2965284274479845
533955225,0.3388582845907021,12,13,1.5157418870475516
533955245,0.1975050197429381,12,13,0.8834567279006382
533955265,0.38299073755081003,12,13,1.7131500974166447
533955285,-0.13521935362866766,12,13,-0.6048476532956242
533955405,0.33368131593434447,12,13,1.4925848665548944
533955425,-0.7245804484816222,12,13,-3.241109886470312
533955445,-0.028201257150058168,12,13,-0.12614661843482436
533955465,-0.36872652113507376,12,13,-1.6493450458938288
533955485,0.20418696819682702,12,13,0.9133456508493144
533955605,0.28909667059939814,12,13,1.293153961287331
533955625,0.25510051903120134,12,13,1.1410862879454378
533955645,-0.30650286006665695,12,13,-1.37101332512516
533955665,-0.7653465526796529,12,13,-3.4234601329142964
533955685,-0.006617589636138788,12,13,-0.029601040490725997
533955805,0.23073864825526635,12,13,1.03211357085066
533955825,-0.1451448757186543,12,13,-0.6492453566033075
533955845,-0.22733796589966726,12,13,-1.0169020298456903
533955865,0.03963739402722366,12,13,0.17730142998581383
533955885,0.04153344840881157,12,13,0.18578264227125102
533956005,-0.03220770616357116,12,13,-0.14406780514990525
533956025,0.4209600117304927,12,13,1.8829898856468574
533956045,-0.016021433002361918,12,13,-0.07166523055954911
533956065,-0.03317430056643855,12,13,-0.14839146400918762
533956085,0.07655432663350448,12,13,0.3424340049802242
533956205,-0.2807973822928175,12,13,-1.2560305398128855
533956225,-0.5897772033903684,12,13,-2.6381235220036694
533956245,0.18049961074061638,12,13,0.8073900891217503
533956265,-0.29671207577748027,12,13,-1.3272183154441148
533956285,0.20585455479207038,12,13,0.9208049073220974
533956405,0.10816407306180864,12,13,0.48382708544807895
533956425,-0.49934609711315764,12,13,-2.2336175030878835
533956445,0.29039869842613897,12,13,1.2989780423407906
533956465,0.3961669265992346,12,13,1.7720883101166163
533956485,0.12605433309399017,12,13,0.5638517380361192
533956605,-0.22603935865821434,12,13,-1.0110932493607423
533956625,0.8154647568331722,12,13,3.647643116756192
533956645,-0.12611555587707002,12,13,-0.564125592744638
533956665,0.28050077884009517,12,13,1.2547038073775927
533956685,0.1492914295823421,12,13,0.6677932442126722
533956805,-0.276641625819705,12,13,-1.2374414881499636
533956825,0.31946369410593867,12,13,1.4289882365786015
533956845,-0.15720978263046226,12,13,-0.7032127099222489
533956865,0.22377447439570186,12,13,1.0009622296922942
533956885,0.3043437438120057,12,13,1.3613554147390141
533957005,-0.04989527678723571,12,13,-0.22318581079873562
533957025,-0.2370336132192269,12,13,-1.0602714837814202
533957045,0.04333914492119517,12,13,0.19385967613341973
533957065,0.11631063287377208,12,13,0.5202673393944923
533957085,-0.02290403628404325,12,13,-0.10245169959505217
533957205,-0.2278141646202212,12,13,-1.0190321071674648
533957225,0.141056634338382,12,13,0.6309583056848839
533957245,-0.012883556433382903,12,13,-0.057629242158877575
533957265,0.20104678493317485,12,13,0.8992993444074565
533957285,-0.11734835250893194,12,13,-0.524909147458661
533957405,-0.10985256821130274,12,13,-0.4913798676598409
533957425,0.5120922334755368,12,13,2.2906320535977347
533957445,0.35234660358261494,12,13,1.5760762834947155
533957465,-0.32140054142408336,12,13,-1.4376519191339023
533957485,-0.18727550967559126,12,13,-0.8376992605517709
533957605,-0.03383169206112491,12,13,-0.15133203199880746
533957625,0.06143249159854447,12,13,0.2747927525339472
533957645,-0.3580604450052579,12,13,-1.6016347814689007
533957665,0.2969348240560069,12,13,1.3282146874125274
533957685,0.3646876248417904,12,13,1.6312787197405072
533957805,-0.32579490114069287,12,13,-1.4573082633701506
533957825,-0.04401019389682259,12,13,-0.19686133519525262
533957845,-0.005681137235355571,12,13,-0.025412209366801015
533957865,-0.09064380297575214,12,13,-0.4054574293132184
533957885,0.24439529626647827,12,13,1.093200917297749
533962065,0.10260837273428647,12,13,0.45897596602368396
533962085,-0.16602866053486987,12,13,-0.7426602997978058
533962265,0.027142939914275854,12,13,0.12141267555366618
533962285,-0.05102750240453402,12,13,-0.22825035214763678
533962465,-0.04628822062683213,12,13,-0.20705114223703733
533962485,0.015043208020226184,12,13,0.06728954713138553
533962665,-0.030720656146904668,12,13,-0.13741610412651523
533962685,-0.02647652175934556,12,13,-0.1184317305461186
533962865,0.029447419039686618,12,13,0.13172080640674802
533962885,-0.27396506353526884,12,13,-1.2254689977246171
533963005,-0.5759824010871348,12,13,-2.5764181996745807
533963025,-0.01816481530133629,12,13,-0.08125276162562853
533963045,-0.04853972177717192,12,13,-0.21712229810807607
533963065,-0.21608411783218617,12,13,-0.9665626116226593
533963085,-0.1862976964917683,12,13,-0.8333254191324355
533963205,0.045662940761674986,12,13,0.20425421229362187
533963225,-0.372503210093596,12,13,-1.6662384963688455
533963245,0.08206800124343772,12,13,0.36709713980049563
533963265,0.1624377022271758,12,13,0.7265976382985077
533963285,0.11195222637938762,12,13,0.5007718169748528
533963405,-0.130145767096299,12,13,-0.5821530698240694
533963425,0.3107384544064954,12,13,1.3899594983467747
533963445,-0.05751515088767423,12,13,-0.25727015482477616
533963465,-0.011770596643385645,12,13,-0.05265087849178847
533963485,0.07582995878465659,12,13,0.3391938460699722
533963605,-0.19510601993450993,12,13,-0.8727257980045439
533963625,-0.03236858644948737,12,13,-0.14478743633276958
533963645,-0.007353237667569235,12,13,-0.03289165661572364
533963665,0.18030624033071663,12,13,0.8065251268548409
533963685,0.07093872957132552,12,13,0.31731496237453144
533963805,0.08535356535643657,12,13,0.38179374712903674
533963825,0.05733978852351407,12,13,0.2564857440759279
533963845,-0.25333335438735916,12,13,-1.1331816104038617
533963865,0.46000782139011276,12,13,2.05765405468152
533963885,-1.5521638211962987,12,13,-6.942960601328533
533964005,0.039549415534925525,12,13,0.17690789471753302
533964025,0.1988729117657585,12,13,0.8895754250971711
533964045,0.01424044077424158,12,13,0.06369870105908602
533964065,-0.0843337246858945,12,13,-0.3772319131921082
533964205,-0.42959340780419464,12,13,-1.9216077995402367
533964225,0.10236167703438015,12,13,0.4578724752055262
533964245,0.1500707648542653,12,13,0.6712792770748593
533964265,-0.00436095521521862,12,13,-0.019506923064399845
533964285,0.3488083991561902,12,13,1.5602495945868529
533964405,-0.3867678614927209,12,13,-1.7300454936093028
533964425,0.09527406791925375,12,13,0.4261689976653702
533964445,-0.05704398566623725,12,13,-0.25516259277205944
533964465,-0.11425921779082826,12,13,-0.5110911854967211
533964485,0.200095055992218,12,13,0.8950421800218604
533964605,0.22317708960873361,12,13,0.9982900768028158
533964625,-0.02162984668389578,12,13,-0.09675214129351409
533964645,0.009109466675412792,12,13,0.040747418128687055
533964665,0.3771979442049619,12,13,1.6872384407843803
533964685,0.5075868841413577,12,13,2.2704792433754744
533964805,-0.18655152701486066,12,13,-0.8344608246206826
533964825,-0.02495359950940823,12,13,-0.11161956997659049
533964845,-0.08902653858972809,12,13,-0.3982232683562631
533964865,0.11081828345070088,12,13,0.4956995939462558
533964885,0.7345544784392394,12,13,3.2857245695898003
533965005,-0.6532273420779313,12,13,-2.92194138133056
533965025,0.26473531736209643,12,13,1.1841835591868157
533965045,-0.1581999665199869,12,13,-0.7076418865588627
533965065,0.6481668180712369,12,13,2.8993052276457787
533965085,0.14715737017905195,12,13,0.6582474152508049
533965205,0.14459875540506928,12,13,0.6468025140572908
533965225,-1.214235717357311,12,13,-5.431379491785956
533965245,0.34168927769630864,12,13,1.5284051596521855
533965265,-0.2184053491526592,12,13,-0.9769456764670601
533965285,0.3407046384846234,12,13,1.5240007848304706
533965405,-0.10526558864796753,12,13,-0.47086191848950787
533965425,0.3527446402113129,12,13,1.5778567351411181
533965445,0.2669508935843695,12,13,1.194094019803419
533965465,-0.06765037093113968,12,13,-0.30260585488853675
533965485,-0.08177878127066318,12,13,-0.3658034342981065
533965605,-1.0882316173636937,12,13,-4.867752450674225
533965625,0.0032532813655465898,12,13,0.014552203857333487
533965645,-0.38095083933108953,12,13,-1.704025459426227
533965665,0.10836725040415718,12,13,0.48473591495675883
533965685,-0.05329087171545566,12,13,-0.2383745953089504
533965805,0.3401696836847604,12,13,1.5216078865756473
533965825,0.09802029155801328,12,13,0.43845308924511667
533965845,-0.0010483824859311985,12,13,-0.00468950390129125
533965865,-0.3605502552164702,12,13,-1.6127719140094008
533965885,-0.04111340358886739,12,13,-0.18390374611619384
533966005,0.4595809348234142,12,13,2.055744554812144
533966025,-0.2648636382132036,12,13,-1.1847575492524256
533966045,0.11591489832530899,12,13,0.5184971851485016
533966065,0.17568192291112783,12,13,0.7858401622822889
533966085,-0.3461877543638988,12,13,-1.5485272278530808
533966205,-0.1247692733069592,12,13,-0.5581035564654193
533966225,-0.12251434881464107,12,13,-0.5480170876949586
533966245,0.35072097463097573,12,13,1.5688047071253404
533966265,0.027212931887416913,12,13,0.12172575559411776
533966285,0.21741025884418763,12,13,0.9724945530017824
533966405,0.18737414164428035,12,13,0.8381404497247746
533966425,0.5972002061452913,12,13,2.6713272437804476
533966445,0.44079462864724206,12,13,1.9717118117186154
533966465,0.0652211085919081,12,13,0.291739558121887
533966485,0.09319797872813951,12,13,0.4168824743861195
533966605,0.29080403048168735,12,13,1.3007911270511139
533966625,-1.032711605577095,12,13,-4.619406722500665
533966645,0.13210190205755878,12,13,0.5909030276451713
533966665,0.2646909388813016,12,13,1.183985050473046
